OBJECTID,LATITUDE,LONGITUDE,NID_ID,DAM_NAME,OWNER_NAME,OWNER_TYPE,YEAR_CONST,FED_REG,FERC_REG,NERC_REG,NERC_SUBREG,STATE,COUNTY,RIVER,HUC_2,HUC_12,PRMR_PRPS,DAM_MATERIAL,DAM_HEIGHT,HYD_HEIGHT,STR_HEIGHT,MAX_HEIGHT,GATE,SPLLWY_CNTRL,DIST_SUBST,DIST_SUBST_STD,CAP_MW,CAP_MW_STD,CAP_FCTR,CAP_FCTR_STD,HUC12_POP,FSH_PSSG_PCT,FSH_PSSG_PCT_STD,SPECIES_CT,SPECIES_CT_STD,MEAN_ANN_Q,MAX_DLY_Q,MIN_DLY_Q,SCHL_CT_50MI,SCHL_CT_50MI_STD,MFG_CT_50MI,MFG_CT_50MI_STD,HSPT_CT_50MI,HSPT_CT_50MI_STD,NG_CT_50MI,NG_CT_50MI_STD,FSSL_CT_50MI,FSSL_CT_50MI_STD,CAP_50MI,CAP_50MI_STD,CAP_FSSL_RATIO,CAP_FSSL_RATIO_STD,HURR_RISK,FLD_RISK,TRND_RISK,VLCN_RISK,WLDFR_RISK,WNTWTHR_RISK,EQ_RISK,HAZ_TOTAL,HAZ_TOTAL_STD,HHAZ_DAM_CT,FEMA_HAZ,DAM_COND,EAP_PREP,COMP_SCORE,COMP_SCORE_STD,DSLPM,CANCER,RESP,PTRAF,OZONE,PM25,SUM_AQI,SUM_AQI_STD,ELEC_PRC,ELEC_PRC_STD,MAX_HOUR_LOAD,MAX_HOUR_LOAD_STD,HYD_REG_CT,HYD_REG_CT_STD,HYD_FIN_CT,HYD_FIN_CT_STD,CAP_CONSUMP,CAP_CONSUMP_STD,CAP_EXPENSE,CAP_EXPENSE_STD,SOC_VUL,PROT_LAND,IMP_STREAM,CRIT_HAB,GRID_SCORE,COMM_SCORE,INDUSTRY_SCORE,ENV_SCORE,H2_FEASIBILIY,H2_FEAS_STD,BATR_FEASIBILITY,BATR_FEAS_STD,PSH_DIST,PSH_FEASIBILITY,WHOLESALE_MARKET,FERC_DOCKET,PROJECT_NAME,PROJECT_TYPE,PROJECT_SUBCATEGORY,PROJECT_DEVELOPER,DEVELOPER_TYPE,LICENSE_STATUS,WHOLESALE_PRC,WHOLESALE_PRC_STD
73,28.14038149,-81.35149958,FL00268,STRUCTURE 61,,STATE,1964,NO,LIKELY,FLORIDA RELIABILITY COORDINATING COUNCIL (FRCC),FRCC,FLORIDA,OSCEOLA,SOUTH PORT CANAL (C-35),3,30901010400,FLOOD CONTROL AND STORM WATER MANAGEMENT,OTHER-EARTH,2.4384,9,7,9,YES,INVALID TYPE,5.566439723,0.136594084,2.665081429,0.003318853,26.66105829,0.05003014,140630.3555,26.67,0.2667,0,0,14.70825,151.6554,0.8090622,791,0.176169265,1197,0.147613762,52,0.233183857,6,0.078947368,25,0.151515152,18059.09961,0.610228411,0.014757554,0.000094248,4,2,3,1,2,1,1,14,0.357142857,2,LOW,NOT AVAILABLE,UNKNOWN,69.70871735,0.673434206,0.122395353,0.169931475,0.157119347,0.01759793,0.249056959,0.344167895,1.060268959,0.354645185,10.06000042,0.219449262,143,0.892086331,4,0.285714286,1,0.066666667,186,0.027137042,2385,0.001156604,0.8178,NO,YES,NO,2.072333739,2.319710011,1.283817933,2.294873639,0.924468428,0.371958527,2.545080554,0.47943096,453.2887573,LOW,FLORIDA RELIABILITY,,,,,,,,42.1,0.355441695
74,27.80381149,-81.19851145,FL00271,STRUCTURE 65,,STATE,1964,NO,LIKELY,FLORIDA RELIABILITY COORDINATING COUNCIL (FRCC),FRCC,FLORIDA,OSCEOLA,KISSIMMEE RIVER (C-38),3,30901011404,FLOOD CONTROL AND STORM WATER MANAGEMENT,OTHER-EARTH,12.192,12,7,12,YES,INVALID TYPE,14.31842271,0.354431036,11.4141136,0.02099268,26.66105829,0.05003014,212.3908474,26.67,0.2667,0,0,39.37891,374.1989,4.020331,485,0.108017817,598,0.073745221,33,0.147982063,5,0.065789474,23,0.139393939,15479.59961,0.523065473,0.073736491,0.000684069,4,2,3,1,2,1,1,14,0.357142857,2,MODERATE,NOT AVAILABLE,UNKNOWN,69.02122498,0.665434205,0.122395353,0.169931475,0.157119347,0.01759793,0.249056959,0.344167895,1.060268959,0.354645185,10.06000042,0.219449262,143,0.892086331,4,0.285714286,1,0.066666667,186,0.027137042,2385,0.001156604,0.8178,NO,NO,NO,1.798302073,2.16694659,1.009786267,2.287463459,0.85511582,0.33828104,2.185847094,0.399891684,477.6784668,LOW,FLORIDA RELIABILITY,,,,,,,,42.1,0.355441695
75,27.50234902,-81.19581472,FL00286,STRUCTURE 65B (DOES NOT MEET CRITERIA/ NEEDS TO BE REMOVED),,STATE,1965,NO,LIKELY,FLORIDA RELIABILITY COORDINATING COUNCIL (FRCC),FRCC,FLORIDA,OKEECHOBEE,KISSIMMEE RIVER (C-38),3,30901011505,FLOOD CONTROL AND STORM WATER MANAGEMENT,OTHER-EARTH,11.5824,12,8,12,YES,INVALID TYPE,5.182455001,0.1270367,13.24791344,0.024697119,26.66105829,0.05003014,10.91599536,26.67,0.2667,0,0,44.0717,404.9506,4.465685,211,0.046993318,178,0.021950919,13,0.058295964,4,0.052631579,12,0.072727273,9718.799805,0.3284044,0.136312237,0.00130986,4,2,2,1,1,1,1,12,0.214285714,0,MODERATE,NOT AVAILABLE,UNKNOWN,69.9,0.68,0.066610618,0.092653392,0.108108577,0.003991251,0.252159607,0.32937027,0.852893714,0.281614669,10.06000042,0.219449262,143,0.892086331,4,0.285714286,1,0.066666667,186,0.027137042,2385,0.001156604,0.9465,NO,NO,NO,1.977606546,1.929674124,1.18909074,2.229624529,0.793868062,0.308539251,2.275465468,0.419734437,495.0700684,LOW,FLORIDA RELIABILITY,,,,,,,,42.1,0.355441695
76,27.40116196,-81.11506705,FL00287,STRUCTURE 65C,,STATE,1967,NO,LIKELY,FLORIDA RELIABILITY COORDINATING COUNCIL (FRCC),FRCC,FLORIDA,OKEECHOBEE,KISSIMMEE RIVER (C-38),3,30901012003,FLOOD CONTROL AND STORM WATER MANAGEMENT,OTHER-EARTH,11.2776,11,7,11,YES,INVALID TYPE,5.305000837,0.130086867,13.61245118,0.025433518,26.66105829,0.05003014,538.1560211,26.67,0.2667,0,0,58.3749,557.9063,5.400286,211,0.046993318,186,0.022937477,16,0.071748879,3,0.039473684,6,0.036363636,5056.5,0.170862337,0.269206985,0.002638878,4,2,2,1,1,1,1,12,0.214285714,2,MODERATE,NOT AVAILABLE,UNKNOWN,36.11940765,0.282572416,0.066610618,0.092653392,0.108108577,0.003991251,0.252159607,0.32937027,0.852893714,0.281614669,10.06000042,0.219449262,143,0.892086331,4,0.285714286,1,0.066666667,186,0.027137042,2385,0.001156604,0.9465,NO,NO,NO,1.976279336,1.944456057,1.18776353,1.833525963,0.782433124,0.302986468,2.287591173,0.422419236,503.6139221,LOW,FLORIDA RELIABILITY,,,,,,,,42.1,0.355441695
77,27.31502716,-81.02223998,FL00288,STRUCTURE 65D,,STATE,1965,NO,LIKELY,FLORIDA RELIABILITY COORDINATING COUNCIL (FRCC),FRCC,FLORIDA,OKEECHOBEE,KISSIMMEE RIVER (C-38),3,30901012003,FLOOD CONTROL AND STORM WATER MANAGEMENT,OTHER-EARTH,11.8872,12,8,12,YES,INVALID TYPE,5.167054081,0.126653371,19.56233378,0.037452812,26.66105829,0.05003014,538.1560211,26.67,0.2667,0,0,60.04635,551.7632,5.477373,204,0.045434298,217,0.02676039,17,0.076233184,3,0.039473684,5,0.03030303,5045.799805,0.170500771,0.387695401,0.003823825,4,2,2,1,1,1,1,12,0.214285714,2,MODERATE,NOT AVAILABLE,UNKNOWN,11.83611202,0,0.066610618,0.092653392,0.108108577,0.003991251,0.252159607,0.32937027,0.852893714,0.281614669,10.06000042,0.219449262,143,0.892086331,4,0.285714286,1,0.066666667,186,0.027137042,2385,0.001156604,0.9465,NO,YES,NO,1.995555039,1.948566289,1.207039233,1.552138494,0.798275331,0.310679412,2.311351181,0.427680032,511.6948853,LOW,FLORIDA RELIABILITY,,,,,,,,42.1,0.355441695
78,27.20648796,-80.79722505,FL00291,STRUCTURE 193 (HURRICANE GATE NO.6),,STATE,1972,NO,LIKELY,FLORIDA RELIABILITY COORDINATING COUNCIL (FRCC),FRCC,FLORIDA,OKEECHOBEE,TAYLOR CREEK,3,30902010200,FLOOD CONTROL AND STORM WATER MANAGEMENT,OTHER,11.2776,11,4,11,YES,INVALID TYPE,2.590201191,0.062515474,1.331923134,0.000625755,26.66105829,0.05003014,348.6146265,26.67,0.2667,1,0.090909091,2.073151,65.95408,0.05657148,228,0.05077951,260,0.03206314,23,0.103139013,3,0.039473684,6,0.036363636,9308.799805,0.31455024,0.014308215,8.97544E-05,4,2,2,1,1,1,1,12,0.214285714,12,LOW,NOT AVAILABLE,UNKNOWN,69.9,0.68,0.066610618,0.092653392,0.108108577,0.003991251,0.252159607,0.32937027,0.852893714,0.281614669,10.06000042,0.219449262,143,0.892086331,4,0.285714286,1,0.066666667,186,0.027137042,2385,0.001156604,0.9465,NO,YES,NO,2.028168629,1.977083259,1.239652823,2.137495332,0.766751024,0.295371271,2.3708706,0.440858457,525.553833,LOW,FLORIDA RELIABILITY,,,,,,,,42.1,0.355441695
79,26.9788,-81.09,FL00302,PUMPING STATION 131 AND LOCK,,STATE,1963,NO,LIKELY,FLORIDA RELIABILITY COORDINATING COUNCIL (FRCC),FRCC,FLORIDA,GLADES,LEVEE 50 BORROW DITCH,3,30901030304,FLOOD CONTROL AND STORM WATER MANAGEMENT,OTHER,10.9728,11,6,11,YES,CONTROLLED,0.503739825,0.010583428,2.798318098,0.003588003,26.66105829,0.05003014,1123.824988,26.67,0.2667,1,0.090909091,,,,156,0.034743875,102,0.012578616,9,0.040358744,2,0.026315789,6,0.036363636,11578.2998,0.391238082,0.024168644,0.000188364,4,2,2,1,2,1,1,13,0.285714286,1,HIGH,NOT AVAILABLE,UNKNOWN,69.9,0.68,0.057317738,0.092711723,0.108161845,0.002669469,0.277209708,0.332602053,0.870672536,0.287875766,10.06000042,0.219449262,143,0.892086331,4,0.285714286,1,0.066666667,186,0.027137042,2385,0.001156604,0.9048,NO,NO,YES,1.974033897,1.934355634,1.275062593,2.143855039,0.826615355,0.324441271,2.253955599,0.414971853,529.0692749,LOW,"FLORIDA RELIABILITY
",,,,,,,,38.3073797,0.265897193
80,26.78863096,-81.30402132,FL00424,ORTONA  LOCK AND DAM (S-78),USACE - JACKSONVILLE DISTRICT,FEDERAL,1937,NO,UNLIKELY,FLORIDA RELIABILITY COORDINATING COUNCIL (FRCC),FRCC,FLORIDA,GLADES,CALOOSAHATCHEE RIVER (C-43),3,30902050206,FLOOD CONTROL AND STORM WATER MANAGEMENT,OTHER,,9,12,12,YES,CONTROLLED,3.912139075,0.095418522,2.872251856,0.003737356,26.66105829,0.05003014,367.2000451,26.67,0.2667,1,0.090909091,6.808937,206.6686,0.1152727,268,0.059688196,245,0.030213343,18,0.080717489,2,0.026315789,2,0.012121212,5129.399902,0.173325671,0.055995865,0.000506653,4,2,2,1,2,1,1,13,0.285714286,1,LOW,NOT AVAILABLE,YES,92.92062378,0.943539408,0.057317738,0.092711723,0.108161845,0.002669469,0.277209708,0.332602053,0.870672536,0.287875766,10.06000042,0.219449262,143,0.892086331,4,0.285714286,1,0.066666667,186,0.027137042,2385,0.001156604,0.9048,NO,YES,NO,1.906982883,1.999976989,1.208011579,2.407712736,0.844399435,0.333077185,2.22726333,0.409061814,533.675354,LOW,"FLORIDA RELIABILITY
",,,,,,,,38.3073797,0.265897193
81,27.11162156,-80.28534585,FL00425,ST. LUCIE LOCK AND DAM (S-80),USACE - JACKSONVILLE DISTRICT,FEDERAL,1950,NO,UNLIKELY,FLORIDA RELIABILITY COORDINATING COUNCIL (FRCC),FRCC,FLORIDA,MARTIN,ST LUCIE CANAL,3,30902060402,FLOOD CONTROL AND STORM WATER MANAGEMENT,OTHER,,10,12,12,YES,CONTROLLED,2.127914398,0.051009151,16.56109183,0.031390035,26.66105829,0.05003014,8143.737359,26.67,0.2667,2,0.181818182,104.2719,1188.481,8.016887,362,0.080623608,521,0.064249599,34,0.152466368,3,0.039473684,7,0.042424242,10635.09961,0.35936675,0.155721079,0.001503958,4,2,2,1,1,1,1,12,0.214285714,2,LOW,NOT AVAILABLE,YES,69.62860107,0.672501933,0.129960383,0.091489572,0.107199146,0.014849809,0.286429238,0.354493743,0.984421891,0.327934424,10.06000042,0.219449262,143,0.892086331,4,0.285714286,1,0.066666667,186,0.027137042,2385,0.001156604,0.399,NO,YES,NO,2.013081189,1.556488671,1.314109885,2.086822133,0.919246265,0.369422656,2.405110515,0.44843965,548.9137573,LOW,"FLORIDA RELIABILITY
",,,,,,,,38.3073797,0.265897193
82,28.87092136,-81.78384585,FL00708,EUGENE J BURRELL LOCK AND DAM,,STATE,1957,YES,LIKELY,FLORIDA RELIABILITY COORDINATING COUNCIL (FRCC),FRCC,FLORIDA,LAKE,HAINES CREEK,3,30801020402,FLOOD CONTROL AND STORM WATER MANAGEMENT,OTHER-EARTH,5.7912,6,4,6,YES,INVALID TYPE,1.31475985,0.030769725,2.47049948,0.002925781,26.66105829,0.05003014,21927.3151,26.67,0.2667,1,0.090909091,14.80393,152.5332,1.861488,684,0.15233853,997,0.122949809,54,0.242152466,5,0.065789474,9,0.054545455,7175.899902,0.242478202,0.034427731,0.00029096,4,1,3,1,2,1,1,13,0.285714286,1,LOW,NOT AVAILABLE,UNKNOWN,88.8539505,0.89621759,0.118935018,0.215479102,0.130753997,0.023082029,0.350278584,0.374774666,1.213303395,0.408538714,10.06000042,0.219449262,143,0.892086331,4,0.285714286,1,0.066666667,186,0.027137042,2385,0.001156604,0.6029,NO,YES,NO,2.153101073,2.072609555,1.364585267,2.480838173,0.886253509,0.353401439,2.634816497,0.499299744,397.0691223,LOW,FLORIDA RELIABILITY,,,,,,,,42.1,0.355441695
83,32.82001128,-83.77069051,GA00201,LAKE TOBESOFKEE DAM,BIBB COUNTY BOARD OF COMMISSIONERS,LOCAL GOVERNMENT,1965,NO,LIKELY,SERC RELIABILITY CORPORATION (SERC),SOUTHEASTERN,GEORGIA,BIBB,TOBESOFKEE CREEK,3,30701031406,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,16.4592,15,,16,NO,UNCONTROLLED,1.613721334,0.03821088,2.483368655,0.002951777,26.66105829,0.05003014,75564.57529,26.67,0.2667,2,0.181818182,4.255811,103.4829,1.416178,212,0.047216036,286,0.035269454,22,0.098654709,3,0.039473684,7,0.042424242,5810.899902,0.196353987,0.042736387,0.000374051,3,2,3,1,1,1,1,12,0.214285714,15,LOW,SATISFACTORY,YES,75.44288635,0.740159827,0.151525336,0.238901118,0.203225155,0.041033307,0.424139747,0.511371584,1.570196247,0.534224252,9.930000305,0.208261644,143,0.892086331,2,0.142857143,0,0,254,0.119402985,2892,0.118436271,0.9175,NO,NO,NO,2.210477498,2.192951161,1.258302135,2.359639948,0.712077364,0.268821852,2.456429222,0.459802324,120.7204971,LOW,SOUTHERN COMPANY,,,,,,,,44.65,0.415647691
84,33.99760141,-84.61013605,GA01473,DANIELL LAKE DAM,INDUSTRIAL PARK OWNERS ASSOCIATION,PRIVATE,1955,NO,LIKELY,SERC RELIABILITY CORPORATION (SERC),SOUTHEASTERN,GEORGIA,COBB,UNKNOWN,3,31501040807,RECREATION,EARTH,8.2296,,,8,NO,UNCONTROLLED,1.180232315,0.027421333,4.385982787,0.006795228,26.66105829,0.05003014,37759.80216,26.67,0.2667,0,0,,,,1153,0.256792873,2501,0.30842274,70,0.313901345,3,0.039473684,23,0.139393939,13700,0.462931675,0.032014473,0.000266826,3,2,2,1,1,2,1,12,0.214285714,11,HIGH,NOT RATED,NOT REQUIRED,69.9,0.68,0.294689419,0.255242168,0.191705015,0.094746451,0.522015706,0.565101521,1.92350028,0.65864593,9.930000305,0.208261644,143,0.892086331,2,0.142857143,0,0,254,0.119402985,2892,0.118436271,0.2669,NO,NO,NO,2.498263782,2.091489087,1.546088419,2.605612756,0.989074101,0.403330913,2.959462142,0.571180797,36.70624542,LOW,SOUTHERN COMPANY,,,,,,,,44.65,0.415647691
85,31.16172349,-83.54283305,GA01591,REED BINGHAM PARK LAKE DAM,GEORGIA DEPARTMENT OF NATURAL RESOURCES,STATE,1970,NO,LIKELY,SERC RELIABILITY CORPORATION (SERC),SOUTHEASTERN,GEORGIA,COLQUITT,LITTLE RIVER,3,31102040405,RECREATION,EARTH,4.8768,5,,5,NO,UNCONTROLLED,6.178696655,0.151833165,1.309914589,0.000581295,26.66105829,0.05003014,2463.043951,26.67,0.2667,0,0,15.03249,437.0168,0.03350757,166,0.036971047,343,0.04229868,24,0.107623318,2,0.026315789,4,0.024242424,350.5,0.011843617,0.373727415,0.003684138,4,2,2,1,1,1,1,12,0.214285714,6,LOW,NOT RATED,NOT REQUIRED,33.59865189,0.253239657,0.07676834,0.169559156,0.201812702,0.01281889,0.334415281,0.438675248,1.234049617,0.415844829,9.930000305,0.208261644,143,0.892086331,2,0.142857143,0,0,254,0.119402985,2892,0.118436271,0.851,NO,NO,NO,2.101513957,2.010105445,1.149338594,1.939468624,0.703578213,0.264694681,2.35643429,0.437662058,207.7651978,LOW,SOUTHERN COMPANY,,,,,,,,44.65,0.415647691
86,33.37248361,-81.94045398,GA01703,NEW SAVANNAH BLUFF LOCK AND DAM,USACE - SAVANNAH DISTRICT,FEDERAL,1937,YES,UNLIKELY,SERC RELIABILITY CORPORATION (SERC),SOUTHEASTERN,GEORGIA,RICHMOND,SAVANNAH RIVER,3,30601060607,WATER SUPPLY,CONCRETE,4.8768,8,21,21,YES,NO SPILLWAY,1.889558804,0.045076477,24.68190085,0.047794794,26.66105829,0.05003014,55908.76171,26.67,0.2667,7,0.636363636,249.7132,1655.917,70.04326,221,0.04922049,276,0.034036256,19,0.085201794,2,0.026315789,3,0.018181818,1082.5,0.03657836,2.280083219,0.022748713,4,2,3,1,1,1,2,14,0.357142857,6,HIGH,NOT AVAILABLE,YES,61.03339386,0.572483859,0.079639227,0.173583587,0.158895373,0.002346582,0.395884728,0.462135611,1.272485109,0.429380503,9.930000305,0.208261644,143,0.892086331,4,0.285714286,4,0.266666667,299,0.18046133,3247,0.20055517,0.6666,NO,NO,YES,2.308280065,2.54369181,1.295046357,1.654949439,0.742529288,0.283609245,2.479720529,0.464959343,121.943222,LOW,SOUTHERN COMPANY,,,,,,,,44.65,0.415647691
87,32.42340328,-84.90961645,GA02794,AVERETT LAKE DAM,CUSSETA RD LLC INDEPENDENCE PLACE FT BENNING LEXINGTON LLC,PRIVATE,1945,NO,LIKELY,SERC RELIABILITY CORPORATION (SERC),SOUTHEASTERN,GEORGIA,MUSCOGEE,OPOSSUM CREEK,3,31300030308,RECREATION,EARTH,8.0772,,,8,NO,UNCONTROLLED,1.018802559,0.023403345,1.924837063,0.001823494,26.66105829,0.05003014,24871.14441,26.67,0.2667,2,0.181818182,,,,213,0.047438753,307,0.037859169,22,0.098654709,4,0.052631579,4,0.024242424,3525.899902,0.11914239,0.05459137,0.000492607,3,2,2,1,1,1,1,11,0.142857143,5,LOW,NOT RATED,NOT REQUIRED,69.9,0.68,0.123133807,0.246381491,0.248674168,0.079613315,0.4002873,0.509518658,1.607608739,0.547399661,9.930000305,0.208261644,143,0.892086331,2,0.142857143,0,0,254,0.119402985,2892,0.118436271,0.9003,NO,NO,NO,2.226746465,2.117839272,1.274571102,2.312774086,0.726696691,0.275920968,2.472698189,0.463404499,89.63448334,LOW,SOUTHERN COMPANY,,,,,,,,44.65,0.415647691
88,32.54306782,-84.86301558,GA05183,WIDGEON LAKE DAM,BEAVER RUN HOME ASSOCIATION,PRIVATE,0,NO,LIKELY,SERC RELIABILITY CORPORATION (SERC),SOUTHEASTERN,GEORGIA,MUSCOGEE,UNKNOWN,3,31300030102,RECREATION,EARTH,6.096,,,6,NO,UNCONTROLLED,0.688014796,0.015170034,1.501444416,0.000968203,26.66105829,0.05003014,18829.65853,26.67,0.2667,2,0.181818182,,,,213,0.047438753,290,0.035762733,20,0.089686099,4,0.052631579,4,0.024242424,3525.899902,0.11914239,0.042583297,0.00037252,3,2,2,1,1,1,1,11,0.142857143,19,LOW,NOT RATED,NOT REQUIRED,69.9,0.68,0.123133807,0.246381491,0.248674168,0.079613315,0.4002873,0.509518658,1.607608739,0.547399661,9.930000305,0.208261644,143,0.892086331,2,0.142857143,0,0,254,0.119402985,2892,0.118436271,0.9003,NO,NO,NO,2.232028049,2.108750575,1.279852686,2.312653999,0.723744964,0.274487615,2.469011163,0.462588141,84.97918701,LOW,SOUTHERN COMPANY,,,,,,,,44.65,0.415647691
89,42.26133687,-90.42089737,IA00004,MISSISSIPPI RIVER DAM 12,USACE - ROCK ISLAND DISTRICT,FEDERAL,1938,NO,UNLIKELY,MIDWEST RELIABILITY ORGANIZATION (MRO),MRO US,IOWA,JACKSON,MISSISSIPPI RIVER,7,70600050404,NAVIGATION,CONCRETE-EARTH,,3,13,13,YES,UNCONTROLLED,3.854515193,0.093984263,51.98473637,0.10294896,55.99000942,0.752921611,1480.883217,45.16,0.4516,4,0.363636364,1544.466,8397.928,308.1344,252,0.056124722,437,0.053890739,21,0.094170404,4,0.052631579,16,0.096969697,1017.700012,0.034388728,5.108060898,0.051029998,2,2,2,1,1,2,1,11,0.142857143,1,HIGH,NOT AVAILABLE,YES,61.13411713,0.573655925,0.079386787,0.092641739,0.061096358,0.007574572,0.505487086,0.500331645,1.246518186,0.420235835,8.970000267,0.125645454,158,1,6,0.428571429,1,0.066666667,283,0.158751696,2668,0.066620402,0.0525,NO,NO,NO,2.955575774,1.537528296,1.941422501,2.132885394,1.529745858,0.665880037,3.342594482,0.656011617,448.338562,LOW,MISO,,,,,,,,45.37,0.432647031
90,41.89841307,-90.1568673,IA00005,MISSISSIPPI RIVER DAM 13,USACE - ROCK ISLAND DISTRICT,FEDERAL,1939,YES,UNLIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,IOWA,WHITESIDE,MISSISSIPPI RIVER,7,70600051203,NAVIGATION,CONCRETE-EARTH,,3,13,13,YES,UNCONTROLLED,1.482300076,0.034939803,66.09972836,0.131462504,55.99000942,0.752921611,720.0734402,45.16,0.4516,4,0.363636364,1615.286,8523.808,331.6669,330,0.073496659,551,0.067949192,20,0.089686099,5,0.065789474,16,0.096969697,2436.899902,0.082344391,2.712451517,0.027072626,2,2,2,1,1,2,1,11,0.142857143,0,HIGH,NOT AVAILABLE,YES,61.79891968,0.581391895,0.093038562,0.092700064,0.068347799,0.005704977,0.520973534,0.53635893,1.317123867,0.445100757,8.970000267,0.125645454,128,0.784172662,6,0.428571429,1,0.066666667,283,0.158751696,2668,0.066620402,0.3283,NO,NO,NO,2.841364893,1.827123478,2.043038958,2.141528914,1.58547575,0.692942361,3.223899296,0.629730854,426.9254456,LOW,MISO,,,,,,,,45.37,0.432647031
91,41.57318634,-90.3987089,IA00006,MISSISSIPPI RIVER DAM 14,USACE - ROCK ISLAND DISTRICT,FEDERAL,1939,YES,UNLIKELY,MIDWEST RELIABILITY ORGANIZATION (MRO),MRO US,IOWA,SCOTT,MISSISSIPPI RIVER,7,70801010404,NAVIGATION,CONCRETE-EARTH,,3,12,12,YES,CONTROLLED,2.646129634,0.063907533,60.17084401,0.119485628,55.99000942,0.752921611,8196.651115,45.16,0.4516,4,0.363636364,1674.86,7729.493,273.7949,322,0.071714922,547,0.067455913,20,0.089686099,5,0.065789474,18,0.109090909,2870.600098,0.096999395,2.096106805,0.020908851,2,2,2,1,1,2,1,11,0.142857143,2,MODERATE,NOT AVAILABLE,YES,36.18296814,0.283312037,0.101554834,0.092784894,0.072439965,0.021821971,0.531768486,0.53631738,1.35668753,0.459033736,8.970000267,0.125645454,158,1,5,0.357142857,5,0.333333333,479,0.424694708,3981,0.370344668,0.2659,NO,NO,NO,3.281697358,2.535616317,2.001601073,1.85121826,1.573005595,0.686886879,3.398288749,0.668343101,402.1699829,LOW,MISO,,,,,,,,45.37,0.432647031
92,41.5183,-90.5683,IA00007,MISSISSIPPI RIVER DAM 15,USACE - ROCK ISLAND DISTRICT,FEDERAL,,YES,UNLIKELY,MIDWEST RELIABILITY ORGANIZATION (MRO),MRO US,IOWA,ROCK ISLAND,MISSISSIPPI RIVER,7,70801010406,NAVIGATION,CONCRETE,,5,12,12,YES,CONTROLLED,0.526291292,0.011144734,87.66038919,0.175016963,55.99000942,0.752921611,99777.35326,45.16,0.4516,4,0.363636364,1678.138,7743.908,259.6035,331,0.073719376,541,0.066715995,20,0.089686099,7,0.092105263,16,0.096969697,2235.100098,0.075525448,3.921989412,0.03916865,2,2,2,1,1,2,1,11,0.142857143,4,MODERATE,NOT AVAILABLE,YES,60.80194473,0.569790603,0.101554834,0.092784894,0.072439965,0.021821971,0.531768486,0.53631738,1.35668753,0.459033736,8.970000267,0.125645454,158,1,5,0.357142857,5,0.333333333,479,0.424694708,3981,0.370344668,0.2659,NO,YES,NO,3.389251574,2.55588057,2.109155289,2.155956625,1.654112801,0.726272376,3.505842965,0.692157097,396.5787659,LOW,MISO,,,,,,,,45.37,0.432647031
93,41.42700207,-91.01030184,IA00008,MISSISSIPPI RIVER DAM 16,,FEDERAL,1937,YES,UNLIKELY,MIDWEST RELIABILITY ORGANIZATION (MRO),MRO US,IOWA,ROCK ISLAND,MISSISSIPPI RIVER,7,70801010605,NAVIGATION,CONCRETE-EARTH,,3,10,10,YES,UNCONTROLLED,1.938413642,0.046292475,55.30446813,0.109655114,55.99000942,0.752921611,11472.54448,45.16,0.4516,4,0.363636364,1944.217,8147.312,320.0624,331,0.073719376,612,0.075471698,25,0.112107623,7,0.092105263,23,0.139393939,2980,0.100696087,1.855854635,0.018506201,2,2,2,1,1,2,1,11,0.142857143,4,MODERATE,NOT AVAILABLE,UNKNOWN,60.98017502,0.571864578,0.079338676,0.092695225,0.073001058,0.007377131,0.531942725,0.513928374,1.298283188,0.43846571,8.970000267,0.125645454,158,1,5,0.357142857,5,0.333333333,479,0.424694708,3981,0.370344668,0.3904,NO,NO,NO,3.297497687,2.661571619,2.017401402,2.116800125,1.597506655,0.698784544,3.436510602,0.67680595,386.3487854,LOW,MISO,,,,,,,,45.37,0.432647031
94,41.19141067,-91.0591101,IA00009,MISSISSIPPI RIVER DAM 17,USACE - ROCK ISLAND DISTRICT,FEDERAL,1939,YES,UNLIKELY,SERC RELIABILITY CORPORATION (SERC),GATEWAY,IOWA,MERCER,MISSISSIPPI RIVER,7,70801010705,NAVIGATION,CONCRETE-EARTH,,2,14,14,YES,UNCONTROLLED,6.566110674,0.161475904,49.25617349,0.097437019,55.99000942,0.752921611,903.3094486,45.16,0.4516,4,0.363636364,1948.348,8191.504,323.0502,318,0.070824053,548,0.067579233,22,0.098654709,7,0.092105263,14,0.084848485,1784,0.06028249,2.760996272,0.0275581,2,2,2,1,2,2,1,12,0.214285714,3,MODERATE,NOT AVAILABLE,YES,60.13716125,0.562054854,0.074529584,0.092688587,0.06112488,0.001197298,0.528537699,0.526692617,1.284770665,0.433707059,8.970000267,0.125645454,158,1,6,0.428571429,1,0.066666667,283,0.158751696,2668,0.066620402,0.1134,NO,YES,NO,2.896260685,1.679039829,1.882107412,2.111283649,1.577396095,0.689018897,3.287763698,0.64387132,369.8942566,LOW,MISO,,,,,,,,45.37,0.432647031
